Wall time,Step,Value
1766638111.7906718,30453,364.91229248046875
1766638203.9670432,50596,340.9836120605469
1766638228.17078,60637,349.20635986328125
1766638281.814272,80920,366.6666564941406
1766638368.151413,101153,355.5555419921875
1766638396.064528,111230,392.59259033203125
1766638421.628953,121303,385.71429443359375
1766638447.011351,131392,361.9047546386719
1766638470.377438,141396,367.2131042480469
1766638523.0591009,151467,335.4838562011719
1766638547.1947808,161564,361.9047546386719
1766638571.111216,171616,343.75
1766638595.482302,181676,359.322021484375
1766638618.183924,191813,372.88134765625
1766638673.0207932,201970,346.6666564941406
1766638718.696331,222022,337.5
1766638766.303353,242107,365.5172424316406
1766638820.1305401,252252,367.2131042480469
1766638968.4311302,302643,333.3333435058594
1766638992.648863,312835,327.2727355957031
1766639016.662424,322971,300.0
1766639038.957529,333127,350.877197265625
1766639062.2815318,343269,364.91229248046875
1766639141.3472462,363351,322.5806579589844
1766639211.235133,393619,337.5
1766639262.681692,403620,340.0
1766639307.662466,423741,336.84210205078125
1766639330.652184,433759,352.5423583984375
1766639353.074228,443848,322.5806579589844
1766639406.5967739,454027,307.69232177734375
1766639452.047179,474029,306.25
1766639500.317475,494103,278.2608642578125
1766639552.314646,504113,314.75408935546875
1766639622.247317,534660,350.877197265625
1766639646.361467,544852,330.1587219238281
1766639700.7846751,554885,335.4838562011719
1766639724.3559182,565048,338.9830627441406
1766639748.084703,575159,307.69232177734375
1766639852.103171,605273,298.5074768066406
1766639876.199324,615281,287.5
1766639924.290147,635402,333.3333435058594
1766639947.8240588,645523,305.8823547363281
1766640001.9264388,655560,303.0303039550781
1766640025.498444,665568,301.5384521484375
1766640049.58765,675593,288.23529052734375
1766640072.46691,685603,326.6666564941406
1766640095.839355,695691,313.8461608886719
1766640168.988967,715945,301.5384521484375
1766640191.685735,726000,308.19671630859375
1766640214.367129,736099,317.4603271484375
1766640237.061106,746269,323.80950927734375
1766640310.5410619,766441,311.1111145019531
1766640355.527771,786567,321.31146240234375
1766640378.363609,796620,348.3870849609375
1766640452.92047,816740,278.7878723144531
1766640476.5467362,826859,285.71429443359375
1766640522.030785,847004,327.2727355957031
1766640576.493152,857104,321.2121276855469
1766640599.887958,867188,290.9090881347656
1766640622.8951528,877378,337.9310302734375
1766640645.611136,887409,270.5882263183594
1766640669.53853,897443,268.5714416503906
1766640744.781625,917751,289.23077392578125
1766640768.480364,927889,298.4126892089844
1766640791.7032478,938055,279.3650817871094
1766640815.936974,948177,329.0322570800781
1766640962.220327,998438,325.4237365722656
1766641013.701748,1008475,341.93548583984375
1766641058.409759,1028679,295.3846130371094
1766641104.0402749,1048804,249.27536010742188
1766641157.3360991,1058812,335.4838562011719
1766641182.224204,1068998,278.7878723144531
1766641253.3148139,1099124,261.1111145019531
1766641378.286151,1139378,298.4126892089844
1766641477.4973462,1169709,312.5
1766641523.7576761,1189933,330.1587219238281
1766641546.724521,1200031,322.5806579589844
1766641597.753629,1210224,309.0909118652344
1766641694.022209,1250566,311.76470947265625
1766641745.959312,1260616,261.1111145019531
1766641769.720277,1270652,264.6153869628906
1766641794.12033,1280698,243.03797912597656
1766641842.028943,1300909,268.6567077636719
1766641896.750517,1311062,255.0724639892578
1766641968.944118,1341459,272.7272644042969
1766642066.438771,1371746,263.0137023925781
1766642091.4703739,1381841,293.75
1766642140.311307,1402029,296.7742004394531
1766642220.064233,1422309,241.09588623046875
1766642245.3651042,1432464,278.7878723144531
1766642270.652299,1442503,251.42857360839844
1766642296.230479,1452612,284.8484802246094
1766642345.8291829,1462682,266.6666564941406
1766642369.405518,1472722,252.05479431152344
1766642417.170635,1492853,318.75
1766642469.191988,1503037,260.86956787109375
1766642493.714505,1513064,220.5128173828125
1766642517.165257,1523065,270.5882263183594
1766642564.890941,1543128,260.86956787109375
1766642617.4973571,1553199,235.0
1766642641.311151,1563201,240.0
1766642689.689569,1583256,279.3650817871094
1766642713.727778,1593299,285.71429443359375
1766642765.9770439,1603314,210.0
1766642815.075316,1623496,252.05479431152344
1766642840.2167392,1633598,250.6666717529297
1766642919.337308,1653822,241.025634765625
1766642942.9478881,1663889,250.0
1766642991.476897,1684153,240.0
1766643015.5325382,1694171,242.1052703857422
1766643068.887346,1704243,252.94117736816406
1766643117.822346,1724452,281.25
1766643246.889548,1764814,258.8235168457031
1766643271.518977,1774977,270.270263671875
1766643297.0004292,1785001,224.0
1766643321.61847,1795011,286.5671691894531
1766643401.2259998,1815227,254.05404663085938
1766643425.199834,1825317,257.1428527832031
1766643473.786102,1845484,251.2820587158203
1766643548.205599,1865646,245.3333282470703
1766643571.63922,1875757,258.8235168457031
1766643596.316942,1885757,257.8947448730469
1766643619.879422,1895782,232.43243408203125
1766643695.8256,1915844,253.52113342285156
1766643719.883467,1925975,245.3333282470703
1766643920.857773,1996634,210.25640869140625
1766644043.873195,2036887,248.64865112304688
1766644142.204845,2067213,197.40260314941406
1766644166.956726,2077401,276.05633544921875
1766644190.86802,2087483,235.89743041992188
1766644214.3527832,2097577,257.53424072265625
1766644336.998144,2138011,211.76470947265625
1766644362.881237,2148165,233.3333282470703
1766644412.289624,2158266,253.52113342285156
1766644437.067028,2168271,241.025634765625
1766644509.874315,2198363,221.05262756347656
1766644559.937369,2208381,250.0
1766644584.136472,2218425,223.37661743164062
1766644609.5965939,2228606,195.23809814453125
1766644635.20817,2238778,212.04818725585938
1766644660.573505,2248855,222.78480529785156
1766644735.1385589,2269065,219.51219177246094
1766644760.55842,2279198,223.8095245361328
1766644785.9272451,2289334,214.63414001464844
1766644861.803308,2309376,225.64102172851562
1766644888.18465,2319454,186.0465087890625
1766644913.0121758,2329484,190.0
1766644937.4087832,2339620,195.23809814453125
1766644961.959861,2349756,215.7894744873047
1766645014.741569,2359815,200.0
1766645089.6208909,2390014,202.46913146972656
1766645114.417782,2400187,220.0
1766645189.9883351,2420228,243.47825622558594
1766645606.311916,2460634,231.57894897460938
1766645663.4902442,2470772,204.76190185546875
1766651496.996415,2490939,190.90908813476562
1766651524.3822231,2501018,234.14634704589844
1766651573.365535,2511209,179.77528381347656
1766651596.7798688,2521302,222.78480529785156
1766651621.090472,2531331,183.5294189453125
1766651644.203789,2541342,253.52113342285156
1766651740.91352,2571574,197.53086853027344
1766651813.5486872,2601851,207.59494018554688
1766651858.14031,2611852,262.8571472167969
1766651881.5769112,2621938,202.46913146972656
1766651906.6809971,2632092,168.18182373046875
1766651955.1011689,2652227,183.1325225830078
1766652027.988375,2672397,172.83950805664062
1766652077.6837702,2692556,157.44680786132812
1766652146.480795,2712795,202.59739685058594
1766652194.3803148,2733081,192.77108764648438
1766652218.301122,2743225,190.4761962890625
1766652242.519451,2753341,202.46913146972656
1766652289.1423519,2763360,220.5128173828125
1766652313.346452,2773468,220.0
1766652359.483213,2793588,234.2857208251953
1766652383.2189069,2803657,187.95181274414062
1766652454.220263,2823924,159.09091186523438
1766652502.9478269,2844116,197.64706420898438
1766652572.18543,2864406,148.0
