Wall time,Step,Value
1764732722.549345,10071,34.146759033203125
1764732820.714908,30148,44.81696319580078
1764732939.305503,50278,58.17340850830078
1764732984.633311,60344,57.8505744934082
1764733070.826405,80540,66.86754608154297
1764733182.997935,100691,76.85496520996094
1764733223.4072242,110744,77.93022918701172
1764733263.695162,120752,74.13333129882812
1764733304.458774,130827,74.62963104248047
1764733345.429044,140919,78.84375
1764733412.5999591,150936,73.65441131591797
1764733454.2049909,160955,77.06922912597656
1764733496.620023,170986,79.61111450195312
1764733539.431363,181066,70.48950958251953
1764733582.8397639,191121,75.60150146484375
1764733650.151616,201215,70.58740997314453
1764733736.543488,221257,64.70967864990234
1764733821.404783,241373,70.15384674072266
1764733887.108504,251453,72.0
1764733971.6303968,271569,69.42069244384766
1764734121.2411149,301727,71.0709228515625
1764734162.991455,311815,73.10144805908203
1764734203.255282,321817,74.0888900756836
1764734245.456626,331838,69.59027862548828
1764734287.434864,341914,69.01370239257812
1764734398.301282,361963,71.47142791748047
1764734524.0280168,392096,74.17646789550781
1764734590.4272158,402140,70.23776245117188
1764734674.32068,422224,75.8712158203125
1764734717.576308,432229,69.0
1764734760.364831,442237,71.4857177734375
1764734826.1846652,452260,60.01796340942383
1764734868.8879611,462281,70.57041931152344
1764734911.295944,472351,67.58389282226562
1764734997.250726,492507,63.377357482910156
1764735060.153492,502575,67.57047271728516
1764735185.877088,532663,70.16084289550781
1764735228.114143,542727,68.93150329589844
1764735296.1617842,552771,66.07894897460938
1764735339.45035,562808,68.74657440185547
1764735382.624985,572858,71.78571319580078
1764735532.2722251,602943,69.5
1764735573.595955,613000,67.04666900634766
1764735619.1712909,623017,55.650001525878906
1764735662.164041,633045,63.87261199951172
1764735705.305491,643058,65.44444274902344
1764735769.2218869,653112,62.061729431152344
1764735812.8940392,663136,64.25640869140625
1764735858.351538,673139,53.49197769165039
1764735901.100597,683211,62.1728401184082
1764735944.253136,693275,62.509315490722656
1764736050.700224,713302,58.28488540649414
1764736095.4788868,723302,58.479530334472656
1764736140.3713121,733340,55.766666412353516
1764736186.1346638,743428,57.318180084228516
1764736295.855772,763531,56.005584716796875
1764736383.875941,783611,59.66666793823242
1764736434.215629,793710,47.41314697265625
1764736547.043236,813770,51.33333206176758
1764736593.899209,823776,53.79570007324219
1764736684.192414,843859,51.38461685180664
1764736749.093823,853922,51.87113571166992
1764736793.347548,864001,53.047367095947266
1764736838.260548,874050,56.455055236816406
1764736882.5954182,884078,52.50261688232422
1764736927.226818,894078,52.356021881103516
1764737032.9958808,914186,52.19270706176758
1764737077.781905,924236,49.507389068603516
1764737125.2452211,934298,49.56650161743164
1764737170.362956,944322,50.37186050415039
1764737282.97207,964364,46.156681060791016
1764737424.447967,994542,48.69082260131836
1764737489.883004,1004542,49.50495147705078
1764737534.614618,1014542,51.813472747802734
1764737579.778225,1024604,48.844661712646484
1764737670.168493,1044663,45.053810119628906
1764737734.243187,1054742,45.19730758666992
1764737781.1234639,1064745,45.46818161010742
1764737923.5072021,1094865,45.334842681884766
1764737987.570737,1104935,45.772727966308594
1764738131.805432,1135034,48.87378692626953
1764738293.584548,1165155,43.75982666015625
1764738341.736865,1175190,44.20705032348633
1764738390.078254,1185205,45.522727966308594
1764738438.80864,1195209,41.68333435058594
1764738503.2745569,1205228,43.9429817199707
1764738549.2195358,1215319,48.985435485839844
1764738644.351986,1235417,43.36796569824219
1764738693.285912,1245427,40.3629035949707
1764738757.234439,1255433,41.86610794067383
1764738805.664336,1265494,41.23360824584961
1764738854.420933,1275507,42.79059982299805
1764738958.4931672,1295549,39.78571319580078
1764739022.033102,1305570,40.08399963378906
1764739168.0977862,1335791,42.32773208618164
1764739329.824342,1365853,41.45041275024414
1764739379.738116,1375872,39.757938385009766
1764739475.992921,1395915,43.96491241455078
1764739585.2976,1416015,42.905982971191406
1764739633.619892,1426029,41.5518684387207
1764739681.7225878,1436047,43.556522369384766
1764739729.457661,1446068,41.928871154785156
1764739794.464353,1456085,42.62553024291992
1764739843.549032,1466090,38.77906799316406
1764739941.588595,1486121,39.94820785522461
1764739991.06423,1496195,40.785423278808594
1764740054.210919,1506200,41.86192321777344
1764740103.5670478,1516204,44.860984802246094
1764740202.441424,1536325,39.23735427856445
1764740249.9413729,1546356,42.867523193359375
1764740313.280237,1556361,39.235294342041016
1764740411.4391308,1576424,38.71428680419922
1764740460.282335,1586466,40.49193572998047
1764740509.433219,1596532,40.263999938964844
1764740621.683444,1616643,41.163265228271484
1764740672.2992399,1626674,35.82500076293945
1764740773.59618,1646724,39.52964401245117
1764740837.454035,1656737,41.03688430786133
1764740937.815125,1676834,41.99583435058594
1764740988.9649029,1686928,39.89723205566406
1764741037.9538581,1696941,41.72083282470703
1764741154.965276,1717008,39.74308395385742
1764741202.920537,1727076,45.14798355102539
1764741367.7265081,1757269,37.52044677734375
1764741416.966419,1767328,40.39759063720703
1764741469.114212,1777346,40.232933044433594
1764741522.916451,1787350,39.078125
1764741637.4103732,1807392,41.065574645996094
1764741688.120939,1817422,37.28624725341797
1764741785.6486669,1837514,41.85774230957031
1764741900.776132,1857655,39.41796875
1764741949.853877,1867703,45.672725677490234
1764741998.6667352,1877739,46.67906951904297
1764742048.6037319,1887739,40.4858283996582
1764742160.423323,1907877,45.10762405395508
1764742208.863738,1917878,42.739315032958984
1764742357.0775292,1948018,42.89743423461914
1764742570.864898,1988113,44.37610626220703
1764742619.891655,1998165,43.32758712768555
1764742783.1801422,2028298,42.676597595214844
1764742831.277227,2038306,45.28506851196289
1764742942.914716,2058337,42.092437744140625
1764742991.640204,2068420,44.03056716918945
1764743041.11713,2078481,40.56855010986328
1764743088.215424,2088574,44.462554931640625
1764743136.0824718,2098608,42.880340576171875
1764743297.346866,2128678,41.14754104614258
1764743345.05692,2138737,43.73478317260742
1764743393.647611,2148762,40.75203323364258
1764743456.498098,2158780,44.524444580078125
1764743600.288718,2188877,40.89387893676758
1764743649.670582,2198918,38.768341064453125
1764743713.429348,2208942,40.5829963684082
1764743763.336041,2218960,38.383140563964844
1764743810.9404821,2228969,43.70742416381836
1764743859.9306188,2238977,39.401573181152344
1764743972.2417762,2259008,42.10924530029297
1764744020.681432,2269061,41.37036895751953
1764744072.449534,2279078,38.82558059692383
1764744170.72273,2299182,41.27983474731445
1764744233.2816498,2309199,42.80769348144531
1764744282.170052,2319202,40.49797439575195
1764744332.506687,2329231,40.11600112915039
1764744380.616669,2339232,41.4979248046875
1764744428.655234,2349267,42.70212936401367
1764744490.65628,2359282,42.79914474487305
1764744588.7816808,2379297,42.37288284301758
1764744636.734244,2389315,41.56846618652344
1764744748.6443388,2409339,45.054054260253906
1764744944.3703911,2449506,43.2188835144043
1764745009.595514,2459507,41.4979248046875
1764745107.388451,2479538,41.23868179321289
1764745156.315445,2489558,40.08000183105469
1764745205.6534772,2499580,39.769840240478516
1764745271.3618271,2509619,39.21484375
1764745320.924312,2519646,39.94820785522461
1764745371.397697,2529691,38.04924392700195
1764745420.258705,2539708,39.5928840637207
1764745534.2865448,2559773,40.8775520324707
1764745680.152182,2589817,40.415321350097656
1764745730.7468941,2599846,36.33695602416992
1764745793.4664829,2609847,39.52964401245117
1764745843.805321,2619945,37.67910385131836
1764745944.1892,2640025,37.90909194946289
1764746059.746936,2660073,39.34901809692383
1764746160.685875,2680164,37.520599365234375
1764746261.536824,2700295,36.86080551147461
1764746375.858392,2720329,40.65040588378906
1764746425.033958,2730354,41.94560623168945
1764746473.754081,2740382,40.273094177246094
1764746524.0455701,2750412,38.28244400024414
1764746589.314239,2760434,35.539005279541016
1764746691.157664,2780456,37.219329833984375
1764746740.443669,2790458,39.377952575683594
1764746854.949567,2810500,37.07777786254883
1764746905.135895,2820563,39.003875732421875
1764746956.328908,2830567,37.46816635131836
1764747058.840467,2850648,35.66312026977539
1764747322.172236,2900821,39.876495361328125
1764747437.064335,2920850,36.169673919677734
1764747487.51792,2930907,37.38661575317383
1764747588.81536,2950940,37.78490447998047
1764747654.226325,2960979,37.883018493652344
1764747705.393392,2970981,36.5036506652832
1764747754.061143,2981033,43.51515197753906
1764747805.572299,2991062,35.81785583496094
1764747855.4930391,3001066,39.23137283325195
1764747920.4735382,3011095,35.81785583496094
1764747972.406306,3021102,36.52189636230469
1764748023.8217359,3031191,39.104652404785156
1764748075.883043,3041256,36.07526779174805
1764748296.7299972,3081313,37.197025299072266
1764748350.087928,3091403,35.528167724609375
1764748466.409345,3111429,40.75609588623047
1764748617.387806,3141476,37.260223388671875
1764748668.0710452,3151503,36.728939056396484
1764748784.407288,3171574,40.06772994995117
1764748836.721864,3181655,36.003570556640625
1764748889.109411,3191677,35.164913177490234
1764748939.15001,3201714,40.14799880981445
1764749004.028588,3211770,37.24444580078125
1764749110.785294,3231783,34.17064666748047
1764749162.8896132,3241786,36.37454605102539
1764749214.075653,3251801,35.89605712890625
1764749279.886552,3261837,36.494544982910156
1764749330.5376158,3271847,37.91666793823242
1764749383.074699,3281857,35.62277603149414
1764749550.377834,3311904,37.18888854980469
1764749602.712845,3321925,35.53546142578125
1764749704.919167,3341942,38.17938995361328
1764749820.0301518,3361962,35.47163009643555
1764749925.1034722,3382027,34.84375
1764750029.572934,3402145,36.451263427734375
1764750148.1821089,3422186,34.45704650878906
1764750200.332468,3432202,35.89964294433594
1764750253.193411,3442212,34.75694274902344
1764750319.355849,3452266,35.65248107910156
1764750372.063352,3462311,36.00358581542969
1764750425.2569118,3472333,33.40666580200195
1764750479.780528,3482423,31.53125
1764750534.25015,3492474,33.503334045410156
1764750600.533102,3502508,34.961673736572266
1764750706.5436869,3522531,34.629756927490234
1764750813.1779652,3542635,33.739131927490234
1764750879.847949,3552671,34.487972259521484
1764750984.194635,3572683,37.59774398803711
1764751090.098491,3592750,35.24647903442383
1764751157.2701912,3602779,33.31893539428711
1764751209.850483,3612786,35.73928451538086
1764751264.055598,3622798,32.826229095458984
1764751317.027141,3632818,34.67127990722656
1764751368.642784,3642911,36.97069549560547
1764751433.659128,3652914,34.97552490234375
1764751485.834081,3662946,36.21660614013672
1764751538.5312378,3672949,34.612457275390625
1764751591.569988,3683043,35.293704986572266
1764751645.599703,3693057,32.72549057006836
1764751762.615823,3713093,35.56028366088867
1764751815.853771,3723120,34.81597137451172
1764751922.311109,3743276,35.726951599121094
1764752045.697515,3763331,31.130434036254883
1764752099.936486,3773382,32.42258071899414
1764752154.299371,3783407,32.44336700439453
1764752208.3908968,3793408,33.00659942626953
1764752274.346069,3803433,36.58759307861328
1764752382.457078,3823470,32.92434310913086
1764752435.5729978,3833542,34.25850296020508
1764752552.219368,3853568,37.070369720458984
1764752606.48645,3863648,33.825504302978516
1764752661.222657,3873662,32.94078826904297
1764752714.600765,3883681,33.734004974365234
1764752768.0761878,3893707,34.33561706542969
1764752887.590812,3913866,33.00326919555664
1764752939.761924,3923895,36.075538635253906
1764752994.267978,3933896,32.683006286621094
1764753049.487144,3943924,31.23987579345703
1764753222.284501,3973979,36.035972595214844
1764753332.6949382,3994011,34.013607025146484
1764753398.3942,4004030,35.52836990356445
1764753506.783541,4024044,32.05448532104492
1764753561.004241,4034055,32.293548583984375
1764753616.7873468,4044079,30.93827247619629
1764753739.397986,4064128,33.38999938964844
1764753792.469494,4074160,34.356163024902344
1764753900.034375,4094208,35.484100341796875
1764754017.8192158,4114263,33.723907470703125
1764754298.266796,4164315,35.54255294799805
1764754352.7378051,4174404,33.630001068115234
1764754527.727793,4204431,32.82950973510742
1764754582.100967,4214507,33.698997497558594
1764754636.67454,4224516,32.18328094482422
1764754692.16475,4234539,31.030960083007812
1764754747.384943,4244635,31.848581314086914
1764754814.2390451,4254669,34.363014221191406
1764754923.5602272,4274748,32.128204345703125
1764755035.064186,4294840,32.11146545410156
1764755157.60536,4314894,31.381250381469727
1764755267.4422772,4334918,31.667720794677734
1764755442.919656,4365006,33.62416076660156
1764755497.20471,4375006,33.783782958984375
1764755607.579552,4395030,30.962848663330078
1764755673.896446,4405046,32.205787658691406
1764755729.2422788,4415099,32.639610290527344
1764755784.8723898,4425119,31.3125
1764755841.406077,4435149,30.4863224029541
1764755964.930322,4455199,33.05263137817383
1764756022.567733,4465218,31.40752410888672
1764756131.3861618,4485315,32.13461685180664
1764756185.092201,4495316,33.67340087890625
1764756252.552227,4505340,31.52201271057129
1764756306.742989,4515418,33.3708610534668
1764756360.536743,4525424,34.503448486328125
