Wall time,Step,Value
1766628487.1106718,6,1.0
1766628547.16382,10039,0.9018181562423706
1766628596.703457,20127,0.8467742204666138
1766628645.661729,30176,0.8405172228813171
1766628693.3949702,40248,0.75
1766628765.0448341,50289,0.6931216716766357
1766628807.952558,60293,0.605555534362793
1766628849.7169821,70311,0.5541401505470276
1766628891.559941,80390,0.4563758373260498
1766628932.733324,90485,0.38461539149284363
1766628999.98042,100575,0.277372270822525
1766629041.3817441,110657,0.25190839171409607
1766629082.9414139,120677,0.17886178195476532
1766629123.781295,130776,0.1796875
1766629164.175741,140874,0.25954198837280273
1766629229.007031,150954,0.18852458894252777
1766629270.812136,161020,0.18840579688549042
1766629312.2922812,171107,0.2222222238779068
1766629353.248737,181142,0.20454545319080353
1766629397.315949,191208,0.2971014380455017
1766629467.313049,201243,0.2589927911758423
1766629510.655141,211290,0.21804511547088623
1766629554.2983592,221311,0.20610687136650085
1766629598.060683,231334,0.26530611515045166
1766629642.099267,241408,0.2374100685119629
1766629708.2521338,251454,0.17910447716712952
1766629750.173959,261491,0.2137930989265442
1766629791.248714,271493,0.27464789152145386
1766629834.125014,281548,0.21739129722118378
1766629876.856371,291605,0.17293232679367065
1766629941.90465,301667,0.24060150980949402
1766629985.536853,311718,0.22857142984867096
1766630029.5998871,321795,0.2704402506351471
1766630072.901483,331840,0.2384105920791626
1766630116.7175748,341934,0.2704402506351471
1766630182.1604538,351948,0.2857142984867096
1766630225.9014359,361972,0.2709677517414093
1766630269.3438022,372070,0.2214765101671219
1766630311.850185,382117,0.276729553937912
1766630354.902216,392137,0.19480518996715546
1766630422.055004,402224,0.24223601818084717
1766630464.4561942,412246,0.21232876181602478
1766630508.173321,422263,0.2133333384990692
1766630553.38576,432332,0.2699386477470398
1766630594.458528,442337,0.18978102505207062
1766630660.956482,452414,0.19078947603702545
1766630704.351639,462477,0.27397260069847107
1766630748.7632341,472509,0.2562499940395355
1766630792.4569678,482577,0.19607843458652496
1766630836.347279,492602,0.25
1766630901.641548,502698,0.2777777910232544
1766630943.8234081,512751,0.21476510167121887
1766630986.714174,522761,0.27544909715652466
1766631029.096468,532843,0.21476510167121887
1766631072.487896,542920,0.2565789520740509
1766631138.7283862,552942,0.23529411852359772
1766631182.833071,562994,0.22839505970478058
1766631226.196084,573058,0.20886075496673584
1766631269.983098,583124,0.23976607620716095
1766631314.3515399,593160,0.23602484166622162
1766631381.433161,603251,0.20000000298023224
1766631424.996087,613273,0.19333332777023315
1766631469.878033,623282,0.1834319531917572
1766631513.5088809,633283,0.23926380276679993
1766631557.349681,643284,0.22413793206214905
1766631621.0026722,653380,0.2248520702123642
1766631665.4734778,663384,0.22826087474822998
1766631706.952021,673405,0.14102564752101898
1766631749.605201,683486,0.14012739062309265
1766631792.647119,693506,0.2215568870306015
1766631856.8888729,703570,0.23888888955116272
1766631900.917849,713669,0.19565217196941376
1766631944.400768,723675,0.23295454680919647
1766631988.380745,733683,0.23369565606117249
1766632032.841821,743703,0.19230769574642181
1766632098.448837,753711,0.26633167266845703
1766632141.553479,763713,0.1599999964237213
1766632185.826646,773732,0.20207254588603973
1766632230.509195,783807,0.19680851697921753
1766632273.511702,793816,0.17543859779834747
1766632335.437535,803915,0.18888889253139496
1766632379.255897,814010,0.2023121416568756
1766632423.184458,824062,0.17142857611179352
1766632469.295629,834090,0.21531100571155548
1766632513.447443,844141,0.17894737422466278
