Wall time,Step,Value
1772209285.411525,30469,0.9803921580314636
1772209313.196213,50469,1.0
1772209324.762978,60562,0.9607843160629272
1772209343.8586009,80668,1.0
1772209374.6792588,100668,1.0
1772209385.0761669,110668,1.0
1772209394.359658,120668,1.0
1772209403.898453,130668,1.0
1772209413.742269,140668,1.0
1772209433.919672,150668,1.0
1772209444.25214,160668,1.0
1772209453.75198,170668,1.0
1772209463.940031,180668,1.0
1772209474.376582,190668,1.0
1772209494.298275,200668,1.0
1772209513.776858,220709,0.9803921580314636
1772209535.644642,240709,1.0
1772209557.198494,250709,1.0
1772209618.82357,300834,0.9803921580314636
1772209628.51403,310834,1.0
1772209637.51874,320834,1.0
1772209646.607933,330834,1.0
1772209656.6233542,340834,1.0
1772209686.4492888,360834,1.0
1772209717.1231968,390834,1.0
1772209736.622155,400834,1.0
1772209755.715895,420834,1.0
1772209764.889441,430834,1.0
1772209774.591917,440834,1.0
1772209794.685,450834,1.0
1772209814.60288,470834,1.0
1772209833.669316,490984,0.9803921580314636
1772209852.586276,501025,0.9803921580314636
1772209880.26175,531082,1.0
1772209889.316561,541082,1.0
1772209909.1798122,551082,1.0
1772209918.201345,561082,1.0
1772209927.128018,571082,1.0
1772209964.321255,601082,1.0
1772209973.290692,611082,1.0
1772209991.642133,631082,1.0
1772210000.489284,641082,1.0
1772210019.924491,651082,1.0
1772210029.907532,661082,1.0
1772210039.815666,671082,1.0
1772210049.6124759,681228,0.9803921580314636
1772210058.961136,691228,1.0
1772210087.6112041,711294,1.0
1772210096.626267,721294,1.0
1772210105.9934359,731294,1.0
1772210115.085614,741294,1.0
1772210143.296482,761398,0.9803921580314636
1772210161.462931,781398,1.0
1772210170.470439,791398,1.0
1772210198.5939798,811572,0.9803921580314636
1772210207.892991,821572,1.0
1772210227.53026,841572,1.0
1772210247.0262778,851572,1.0
1772210256.400239,861572,1.0
1772210266.3932958,871735,0.9615384340286255
1772210275.745066,881735,1.0
1772210284.914103,891735,1.0
1772210312.7162392,911735,1.0
1772210321.630398,921735,1.0
1772210330.302228,931735,1.0
1772210339.2512472,941735,1.0
1772210394.8691351,991801,0.9803921580314636
1772210414.168392,1001947,0.9615384340286255
1772210432.4701838,1021947,1.0
1772210450.513489,1041947,1.0
1772210469.70451,1051947,1.0
1772210478.724842,1062007,0.9803921580314636
1772210505.8730502,1092178,0.9615384340286255
1772210551.586522,1132241,0.9803921580314636
1772210588.6573682,1162310,1.0
1772210606.6639109,1182353,0.9607843160629272
1772210615.688204,1192425,0.9803921580314636
1772210634.692853,1202451,0.9803921580314636
1772210671.411977,1242798,1.0
1772210690.123544,1252798,1.0
1772210700.0558279,1262861,0.9803921580314636
1772210709.963283,1273058,0.9803921580314636
1772210728.673033,1293058,1.0
1772210748.0204391,1303140,0.9803921580314636
1772210775.143062,1333224,1.0
1772210812.156388,1363286,1.0
1772210821.396854,1373286,1.0
1772210839.7970161,1393333,1.0
1772210867.5472262,1413333,1.0
1772210876.633014,1423333,1.0
1772210885.7870421,1433508,0.9433962106704712
1772210894.628839,1443508,1.0
1772210913.760799,1453546,0.9803921580314636
1772210922.742031,1463546,1.0
1772210941.578463,1483720,0.9803921580314636
1772210950.8008692,1493791,0.9803921580314636
1772210969.903859,1503897,0.9803921580314636
1772210979.498389,1514036,0.9433962106704712
1772210997.512248,1534036,1.0
1772211006.887201,1544065,0.9803921580314636
1772211025.804086,1554131,0.9245283007621765
1772211044.662879,1574286,0.9803921580314636
1772211053.76953,1584286,1.0
1772211063.1106,1594306,0.9803921580314636
1772211091.6786299,1614346,1.0
1772211100.862095,1624346,1.0
1772211119.682197,1644346,1.0
1772211138.495069,1654346,1.0
1772211157.278636,1674516,1.0
1772211167.276809,1684641,0.9615384340286255
1772211177.1724741,1694641,1.0
1772211206.60001,1714930,0.9803921580314636
1772211253.217872,1755150,1.0
1772211262.328192,1765218,0.9607843160629272
1772211271.445259,1775218,1.0
1772211280.665338,1785250,0.9803921580314636
1772211308.946794,1805277,1.0
1772211318.404416,1815323,0.9803921580314636
1772211337.145668,1835453,0.9803921580314636
1772211365.60013,1855512,0.9230769276618958
1772211374.9723258,1865512,1.0
1772211384.1073658,1875558,0.9803921580314636
1772211393.545166,1885737,0.9433962106704712
1772211422.2174232,1905829,0.9803921580314636
1772211431.584476,1915829,1.0
1772211506.60593,1986401,0.9803921580314636
1772211553.351995,2026554,1.0
1772211591.344887,2056701,0.9803921580314636
1772211600.620932,2066744,0.9803921580314636
1772211609.748332,2076744,1.0
1772211618.965396,2086787,0.9803921580314636
1772211666.593035,2127299,0.9803921580314636
1772211676.091447,2137299,1.0
1772211685.4338539,2147299,1.0
1772211704.239388,2157336,0.9803921580314636
1772211732.083776,2187591,0.9615384340286255
1772211741.526429,2197717,0.9615384340286255
1772211760.954033,2207724,0.9074074029922485
1772211770.4296582,2217912,0.9615384340286255
1772211779.8602612,2228030,0.9803921580314636
1772211789.04412,2238159,0.9803921580314636
1772211817.2255628,2258496,0.9803921580314636
1772211826.624079,2268555,0.9803921580314636
1772211835.63419,2278555,1.0
1772211854.445861,2298812,0.9615384340286255
1772211873.406689,2308812,1.0
1772211882.859869,2318868,0.8867924809455872
1772211892.322876,2328898,0.9803921580314636
1772211901.989547,2338954,0.9803921580314636
1772211911.457163,2348982,0.9803921580314636
1772211949.641092,2379259,0.9803921580314636
1772211958.935343,2389313,0.9615384340286255
1772211987.1637602,2409492,1.0
1772212025.219797,2449819,0.9074074029922485
1772212044.123256,2459905,0.9615384340286255
1772212063.201042,2480077,0.9615384340286255
1772212072.7033339,2490270,0.9615384340286255
1772212082.037465,2500434,0.9433962106704712
1772212100.8085802,2510472,0.942307710647583
1772212110.346003,2520525,0.9245283007621765
1772212119.806023,2530582,0.9803921580314636
1772212157.404214,2560741,0.9607843160629272
1772212185.684908,2591076,0.9245283007621765
1772212195.029233,2601257,0.9803921580314636
1772212213.857172,2611358,0.9245283007621765
1772212223.230043,2621426,0.9803921580314636
1772212241.830852,2641691,0.9615384340286255
1772212270.265849,2661782,0.9607843160629272
1772212289.525463,2681995,0.9433962106704712
1772212307.764663,2702184,0.9615384340286255
1772212336.195452,2722323,0.9803921580314636
1772212345.657262,2732409,0.9245283007621765
1772212355.196377,2742486,0.942307710647583
1772212364.730578,2752532,0.9803921580314636
1772212384.435201,2762680,0.8909090757369995
1772212403.42816,2782786,0.8909090757369995
1772212413.118067,2792929,0.9615384340286255
1772212441.139316,2813153,0.8727272748947144
1772212461.150789,2833430,0.9245283007621765
1772212482.209165,2853622,0.942307710647583
1772212540.07678,2904224,0.9803921580314636
1772212567.8526158,2924345,0.9607843160629272
1772212577.5387058,2934476,0.9074074029922485
1772212605.045444,2954652,0.9607843160629272
1772212614.4121642,2964652,1.0
1772212624.097708,2974751,0.9615384340286255
1772212633.258345,2984809,0.9803921580314636
1772212642.6408691,2994834,0.942307710647583
1772212661.34216,3004889,0.9803921580314636
1772212670.7297752,3015005,0.9056603908538818
1772212680.054944,3025026,0.9803921580314636
1772212689.5979578,3035045,0.9607843160629272
1772212699.186406,3045173,0.9615384340286255
1772212747.463541,3085889,0.9615384340286255
1772212757.138693,3095925,0.8727272748947144
1772212786.450859,3116060,0.942307710647583
1772212815.808406,3146415,0.8909090757369995
1772212864.652757,3186977,0.9259259104728699
1772212874.390008,3197079,0.8888888955116272
1772212892.89242,3207255,0.9433962106704712
1772212902.3131762,3217277,0.9245283007621765
1772212921.9000509,3237388,0.9607843160629272
1772212931.3417358,3247477,0.9245283007621765
1772212950.594681,3257534,0.8888888955116272
1772212960.3994272,3267690,0.9433962106704712
1772212969.568605,3277748,0.9803921580314636
1772212978.905697,3287748,1.0
1772213017.110544,3318053,0.9615384340286255
1772213026.6977751,3328131,0.8727272748947144
1772213045.371496,3348195,0.9230769276618958
1772213073.7434502,3368526,0.9259259104728699
1772213092.165113,3388721,0.9803921580314636
1772213120.538335,3408863,0.9074074029922485
1772213139.001905,3428981,0.9615384340286255
1772213148.4350479,3439157,0.9090909361839294
