Wall time,Step,Value
1764733126.3422348,100,1.0
1764733139.8698518,10113,0.32758620381355286
1764733150.362835,20131,0.33544304966926575
1764733160.7586691,30152,0.37419354915618896
1764733171.060562,40196,0.4930555522441864
1764733185.309796,50227,0.4895104765892029
1764733196.471188,60260,0.4726027250289917
1764733207.034216,70268,0.6287878751754761
1764733217.380689,80296,0.7058823704719543
1764733226.777462,90377,0.725806474685669
1764733240.456293,100377,0.7844827771186829
1764733249.609471,110476,0.7983193397521973
1764733258.5500832,120522,0.8407079577445984
1764733268.546659,130523,0.8245614171028137
1764733277.5160892,140573,0.8362069129943848
1764733291.449607,150588,0.7966101765632629
1764733301.331721,160681,0.8918918967247009
1764733310.564675,170740,0.8660714030265808
1764733320.777801,180833,0.8135592937469482
1764733329.9940119,190893,0.8407079577445984
1764733343.253145,200924,0.8482142686843872
1764733352.216581,211016,0.8818181753158569
1764733361.558486,221097,0.811965823173523
1764733370.533949,231152,0.8981481194496155
1764733379.975755,241216,0.8584070801734924
1764733394.5785432,251231,0.843478262424469
1764733404.7459981,261301,0.8333333134651184
1764733413.928649,271356,0.818965494632721
1764733423.8425589,281433,0.8318583965301514
1764733433.6165261,291467,0.8558558821678162
1764733447.028987,301472,0.8495575189590454
1764733457.1113868,311539,0.8333333134651184
1764733466.397556,321546,0.7731092572212219
1764733475.2816331,331590,0.7815126180648804
1764733484.1158102,341653,0.7966101765632629
1764733497.1961842,351719,0.8205128312110901
1764733506.675133,361728,0.8584070801734924
1764733516.99913,371800,0.805084764957428
1764733527.303822,381896,0.8362069129943848
1764733536.8612769,391942,0.7322834730148315
1764733550.980064,401982,0.7317073345184326
1764733560.8749812,412052,0.7099236845970154
1764733570.257227,422102,0.811965823173523
1764733579.4121559,432176,0.7833333611488342
1764733588.432044,442186,0.7982456088066101
1764733601.344175,452201,0.7931034564971924
1764733611.801196,462291,0.7519999742507935
1764733621.372591,472338,0.834782600402832
1764733631.953307,482411,0.738095223903656
1764733641.2216692,492488,0.7786885499954224
1764733655.522614,502493,0.7479674816131592
1764733664.765734,512534,0.7007874250411987
1764733674.285943,522576,0.7200000286102295
1764733683.649014,532578,0.7948718070983887
1764733692.916106,542645,0.7786885499954224
1764733705.925111,552689,0.7440000176429749
1764733716.3505821,562768,0.7360000014305115
1764733726.792211,572768,0.703125
1764733737.726732,582786,0.6769230961799622
1764733748.111328,592807,0.625
1764733761.054958,602824,0.6953125
1764733770.824343,612842,0.703125
1764733780.558342,622892,0.6666666865348816
1764733791.087977,632959,0.5771812200546265
1764733801.546965,642972,0.5804196000099182
1764733815.0673862,653030,0.6488549709320068
1764733826.114558,663061,0.5259740352630615
1764733837.667299,673137,0.5490196347236633
1764733847.939587,683190,0.5793103575706482
1764733859.0099368,693282,0.5833333134651184
1764733873.636023,703312,0.5503355860710144
1764733884.3524742,713336,0.5266666412353516
1764733894.448899,723377,0.5400000214576721
1764733905.297397,733449,0.4518072307109833
1764733916.698308,743545,0.5093167424201965
1764733931.652826,753574,0.4749999940395355
1764733943.635637,763637,0.4761904776096344
1764733954.377961,773637,0.4937500059604645
1764733966.1420732,783646,0.46794870495796204
1764733977.985135,793647,0.44186046719551086
1764733992.691398,803666,0.43195265531539917
1764734003.716769,813718,0.512499988079071
1764734015.5284,823737,0.42774567008018494
1764734027.9884002,833810,0.4078212380409241
1764734040.367506,843876,0.4518072307109833
1764734054.1644459,853950,0.47590360045433044
1764734066.296509,863957,0.4055555462837219
1764734078.747064,874004,0.3655914068222046
1764734091.2700648,884051,0.4207650125026703
1764734104.117113,894119,0.4444444477558136
1764734118.4870028,904155,0.41860464215278625
1764734132.243982,914194,0.3199999928474426
1764734145.226306,924277,0.3825136721134186
1764734157.503645,934336,0.3650793731212616
1764734170.891883,944343,0.3366834223270416
1764734184.8881018,954369,0.42603549361228943
1764734198.1933591,964432,0.29064038395881653
1764734211.543871,974451,0.32487308979034424
1764734225.312438,984479,0.33000001311302185
1764734238.1873841,994486,0.2964824140071869
1764734253.508508,1004513,0.3513513505458832
1764734266.9016929,1014563,0.2809523940086365
1764734281.908319,1024641,0.2752293646335602
1764734295.0571232,1034644,0.3384615480899811
1764734309.427547,1044664,0.2970297038555145
1764734325.395988,1054678,0.3009708821773529
1764734339.423718,1064679,0.2788461446762085
1764734353.914963,1074724,0.2801932394504547
1764734367.922135,1084726,0.25
1764734381.567704,1094782,0.27586206793785095
1764734397.143987,1104793,0.27272728085517883
1764734411.879482,1114868,0.20000000298023224
1764734426.5623271,1124873,0.23636363446712494
1764734441.819177,1134880,0.17872340977191925
1764734457.6823108,1144899,0.2094017118215561
1764734475.404084,1154916,0.17479674518108368
1764734490.9396522,1164920,0.19421488046646118
1764734506.385668,1174922,0.1563785970211029
1764734521.590389,1184930,0.1818181872367859
1764734539.629025,1194957,0.10992907732725143
1764734558.741494,1204999,0.12087912112474442
1764734576.020532,1215014,0.11610487103462219
1764734593.8156931,1225033,0.12318840622901917
1764734611.905765,1235066,0.10256410390138626
1764734628.3175879,1245076,0.15294118225574493
1764734646.989076,1255097,0.12890625
1764734664.610815,1265121,0.10752688348293304
1764734681.406626,1275123,0.09154929220676422
1764734699.5751839,1285137,0.09154929220676422
1764734717.218787,1295174,0.10175438225269318
1764734735.356211,1305253,0.13513512909412384
1764734753.304388,1315278,0.115241639316082
1764734772.700099,1325281,0.09507042169570923
1764734789.5813131,1335287,0.10000000149011612
1764734807.823882,1345335,0.08041957765817642
1764734827.96194,1355338,0.11272726953029633
1764734844.7954738,1365356,0.12087912112474442
1764734862.165237,1375392,0.1086142286658287
1764734878.90874,1385436,0.1086142286658287
1764734895.3244312,1395457,0.13513512909412384
1764734915.08607,1405466,0.11538461595773697
1764734932.417286,1415503,0.11969111859798431
1764734950.177877,1425547,0.09782608598470688
1764734967.29191,1435552,0.12598425149917603
1764734983.509859,1445559,0.12204724550247192
1764735002.253651,1455563,0.1230158731341362
1764735019.401928,1465580,0.12204724550247192
1764735036.5768042,1475616,0.10780669003725052
1764735054.047803,1485687,0.0842490866780281
1764735070.708097,1495707,0.13469387590885162
1764735089.126824,1505721,0.11406844109296799
1764735105.426317,1515731,0.1284046620130539
1764735122.544437,1525732,0.15352697670459747
1764735139.7733161,1535736,0.10769230872392654
1764735155.47824,1545812,0.17083333432674408
1764735173.459376,1555910,0.1928251087665558
1764735188.77562,1565987,0.20179371535778046
1764735203.62665,1576073,0.19230769574642181
1764735220.082912,1586087,0.17427386343479156
1764735235.225848,1596107,0.1938326060771942
1764735253.841252,1606133,0.17872340977191925
1764735268.287297,1616143,0.20187793672084808
1764735283.402884,1626145,0.24285714328289032
1764735298.793066,1636227,0.19111111760139465
1764735312.988558,1646258,0.27000001072883606
1764735330.117889,1656261,0.24637681245803833
1764735344.979703,1666277,0.1928251087665558
1764735359.3199072,1676290,0.2631579041481018
1764735374.0145652,1686300,0.23004694283008575
1764735388.016285,1696310,0.26865673065185547
1764735405.195082,1706327,0.23222748935222626
1764735418.8957498,1716330,0.2463054209947586
1764735433.347926,1726332,0.22641509771347046
1764735447.3458712,1736411,0.27040815353393555
1764735462.605987,1746449,0.1938326060771942
1764735480.5516942,1756465,0.2098214328289032
1764735494.780532,1766478,0.2634146213531494
1764735509.5958772,1776487,0.20465116202831268
1764735523.401779,1786575,0.2857142984867096
1764735538.344665,1796582,0.21962617337703705
1764735555.067828,1806584,0.2083333283662796
1764735570.398143,1816620,0.25999999046325684
1764735585.390632,1826675,0.21681416034698486
1764735600.304291,1836704,0.23222748935222626
1764735614.700674,1846709,0.22748814523220062
1764735631.360808,1856785,0.23333333432674408
1764735645.6106932,1866806,0.2864583432674408
1764735661.3003619,1876812,0.19909502565860748
1764735674.4667258,1886884,0.31351351737976074
1764735688.3881202,1896972,0.23557692766189575
1764735705.40922,1906987,0.2548076808452606
1764735719.628001,1917017,0.25242719054222107
1764735733.906689,1927071,0.28217822313308716
1764735748.917408,1937154,0.20000000298023224
1764735763.38642,1947177,0.22274881601333618
1764735779.823047,1957245,0.25
1764735794.8132212,1967259,0.2548076808452606
1764735809.8982038,1977321,0.18141593039035797
